SMILES,Title
N#Cc1c(F)cc(Br)c(c1)N,HY-W077624
[NH3+]Cc(c1)ccc(c12)n(C)cc2,HY-W077626
c1cccc(c12)cc(Cl)nc2N,HY-W077635
OC[C@H](O1)CNC1=O,HY-W077636
OC[C@@H](O1)CNC1=O,HY-W077636
CNC(=O)n1ccnc1,HY-W077637
Cc1c(C([O-])=O)[nH]c(c12)ccc(Br)c2,HY-W077639
C1CC1C[NH+](CC2)CCC2=O,HY-W077659
OB(O)c1cc(F)c(Br)cc1,HY-W077672
Cc(c1)nn(c12)cc[nH]c2=O,HY-W077673
Cc(c1)nn(c12)ccnc2[O-],HY-W077673
O=Cc1c(F)c(Br)ncc1,HY-W077702
COc(c1N)cnc(Cl)c1,HY-W077703
C[C@H]1[C@@H]([NH3+])CN(CC1)Cc2ccccc2,HY-W077753
Cc1cc(Br)c([O-])c[nH+]1,HY-W077756
Cc1cc(Br)c(cn1)O,HY-W077756
Cc1cc(Br)c([O-])cn1,HY-W077756
Cc1c(Cl)cncc1Br,HY-W077759
CC1(C)C(C)(C)OB(O1)c2c(N)c(Cl)ccc2,HY-W077780
OC[C@@H]1CN(CCO1)Cc2ccccc2,HY-W077783
OC[C@@H]1C[N@@H+](CCO1)Cc2ccccc2,HY-W077783
OC[C@@H]1C[N@H+](CCO1)Cc2ccccc2,HY-W077783
[O-]C(=O)COc(c1C)c(C)ccc1,HY-W077785
COC(=O)c(c1)cnc(Cl)c1C(F)(F)F,HY-W077798
CC(C)(C)OC(=O)Nc1c(F)cncc1F,HY-W077801
COC(=O)c1c(C)c(F)c(Br)cc1,HY-W077807
[NH3+]CC1=CC[N@@H+](CC1)Cc2ccccc2,HY-W077855
[NH3+]CC1=CC[N@H+](CC1)Cc2ccccc2,HY-W077855
[NH3+]CC1=CCN(CC1)Cc2ccccc2,HY-W077855
[NH3+][C@@H]1CCc(c12)c(F)ccc2,HY-W077882
[O-]C(=O)[C@@H](C)CC,HY-W077891
c1ccnc(c12)c(F)ccc2N,HY-W077897
ClCC(=O)Nc(c1C)cccc1,HY-W077901
ClCC(=O)Nc1cccc(C)c1C,HY-W077902
ClCC(=O)N(CC)CC,HY-W078137
N#CCC(=O)NCc1ccccc1,HY-W078163
Cc1c(N)cn(n1)C,HY-W078217
CC(C)(C)n(c1)ccc1C([O-])=O,HY-W078381
[O-]C(=O)c(c1)[nH]c(c12)c(Cl)ccc2,HY-W078408
N#Cc(c1)[nH]c(c12)cc(Br)cc2,HY-W078514
N#Cc(c1)[n-]c(c12)cc(Br)cc2,HY-W078514
Cc1c(N)cc(C)c(Br)c1,HY-W078517
N#Cc1cc(Br)c(C)n1C,HY-W078550
[O-][N+](=O)c1c(F)c(Cl)ccc1F,HY-W078611
Cc1nnc(s1)Br,HY-W078619
CC1(C)C(C)(C)OB(O1)c2c(N)cccc2F,HY-W078622
CCc1c(O)ccc(F)c1,HY-W078630
c1ccccc1C(=O)c2ccc(cc2)N3C(=O)C=CC3=O,HY-W078656
CC(=O)Nc(cc1)ccc1C(=O)OC,HY-W078740
NC(=S)Nc1cc(Cl)ccc1,HY-W078827
O=Cc1ccn(C)c1,HY-W078856
c1cc(C)cc(c12)nc(C)cc2,HY-W078888
OCc1c(O)c(Br)cc(Cl)c1,HY-W078930
CC(=O)c1c(OC)c(Cl)ccc1,HY-W078931
O=Cc1ccc(o1)I,HY-W078965
Cc1c(N)c(C)cc(c1)N(C)C,HY-W079083
C[n+]1ccccc1-c2ccccn2,HY-W079100
OCCCCF,HY-W079104
BrCCCN1CCOCC1,HY-W079106
BrCCC[NH+]1CCOCC1,HY-W079106
CCOc(c1C=O)ccc(Br)c1,HY-W079521
O=C1CNC(=S)N1c2ccccc2,HY-W079592
COC(=O)c1cc(Cl)c(cc1)OC,HY-W079681
COC(=O)c1cc(C)nc(c12)cccc2,HY-W079684
CC(C)c(n1)[nH]c(c12)cccc2,HY-W079742
Cc1ccc(cc1)S(=O)(=O)C,HY-W079785
C[C@H]([NH3+])c1c(F)cccc1,HY-W079788
C[C@@H]([NH3+])c1c(F)cccc1,HY-W079788
N#Cc1cc(I)c(cc1)OC,HY-W079820
c1[nH]cc(c1C([O-])=O)-c2ccccc2,HY-W079904
CC(C)Oc(c1N)ccc(Br)c1,HY-W080058
[O-]C(=O)CNc1c(F)cccc1,HY-W080090
OCCC#Cc1ccccc1,HY-W080121
[O-]C(=O)c1cc(ccc1)-n2cccc2,HY-W080174
OCc1ccc(OC)c(c12)cccc2,HY-W080197
OCc(c1)c(Br)cc(c12)OCO2,HY-W080245
O=Cc1c([O-])c(Br)cc(C)c1,HY-W080402
O=Cc1c(O)c(Br)cc(C)c1,HY-W080402
O=Cc1c(C)cc(cc1)N2CCOCC2,HY-W080421
[O-]C(=O)CNc1cc(Cl)ccc1,HY-W080428
O=Cc1cc(OC)c([O-])c(I)c1,HY-W080430
O=Cc1cc(OC)c(O)c(I)c1,HY-W080430
[O-]C(=O)c1cc(COC)ccc1,HY-W080436
BrCCOc1c(F)cccc1,HY-W080487
FC(F)c1cc(C(F)F)[nH]n1,HY-W080564
[O-]C(=O)C(F)(F)Br,HY-W080592
N#Cc1c(F)c(F)c(Br)c(F)c1F,HY-W080620
FC(F)(F)C(=O)N(CC)CC,HY-W080715
FC(F)C[NH3+],HY-W080724
FC(F)Oc(c1C)cccc1,HY-W080727
FC(F)(F)C(=O)/C(Cl)=C(/[O-])OCC,HY-W080760
C[Si](C)(C)C(F)(F)C(=O)OCC,HY-W080777
Fc1c(F)c(F)c(F)c(F)c1F,HY-W080820
[O-]C(=O)c1c(F)c(F)c([O-])c(F)c1F,HY-W080855
[O-]C(=O)[C@](C(F)(F)F)(C)O,HY-W080858
[O-]C(=O)[C@@](C(F)(F)F)(C)O,HY-W080858
FC(F)(F)[C@H](O)c1ccc(cc1)OC,HY-W080902
FC(F)(F)[C@@H](O)c1ccc(cc1)OC,HY-W080902
FC(F)(Br)C(=O)OC,HY-W080911
COC(=O)C(F)(F)C(F)(F)C(F)(F)F,HY-W080916
COC(=O)CC(F)(F)F,HY-W080949
CC(=O)c1c(F)c(F)c(F)c(F)c1F,HY-W080975
C=CC(=O)Oc1c(F)c(F)c(F)c(F)c1F,HY-W080996
C=C(C)C(=O)Oc1c(F)c(F)c(F)c(F)c1F,HY-W080998
FC(F)(F)S(=O)(=O)Oc1ccccc1,HY-W081108
[O-]C(=O)C(F)(F)Br,HY-W081124
O=C1OC(=O)c(c12)c(F)c(F)c(F)c2F,HY-W081163
FC(F)(F)CCCCO,HY-W081221
FC(F)(F)c1cc([O-])n(n1)-c2ccccc2,HY-W081380
[O-]C(=O)C#Cc1ccc(F)cc1,HY-W081614
[O-]C(=O)C#Cc1ccc(cc1)OC,HY-W081615
[O-]C(=O)C#Cc1cc(Cl)ccc1,HY-W081617
[O-]C(=O)C#Cc1cc(C)ccc1,HY-W081621
[O-]C(=O)C#Cc1cc(F)ccc1,HY-W081624
[O-]C(=O)C#Cc1cc(OC)ccc1,HY-W081626
c1c(Cl)cnc(c1Cl)N2CC[NH2+]CC2,HY-W081663
NC(=[NH2+])c1cc(F)ccc1,HY-W081725
NC(=[NH2+])CCCC,HY-W081730
[O-]C(=O)[C@H](C1)CCc(c1c23)[nH]c2cccc3,HY-W081810
[O-]C(=O)[C@@H](C1)CCc(c1c23)[nH]c2cccc3,HY-W081810
[O-]C(=O)[C@H](C)c1cc(OC)ccc1,HY-W081830
[O-]C(=O)[C@@H](C)c1cc(OC)ccc1,HY-W081830
C#Cc1ccc(s1)C=O,HY-W081837
CC(C)NC(=O)c1ccc(N)cc1,HY-W081916
n1ccccc1C(=O)c2ccc(F)cc2,HY-W081918
C[C@@H](N1)[C@H](C)Nc(c12)cccc2,HY-W081977
C[C@H](N1)[C@H](C)Nc(c12)cccc2,HY-W081977
C[C@@H](N1)[C@@H](C)Nc(c12)cccc2,HY-W081977
CC(C)(C)N=C=NC(C)(C)C,HY-W082046
CCn(n1)ccc1N,HY-W082112
Nc1ccn(n1)Cc2ccccc2,HY-W082124
CCC(=O)N(C)OC,HY-W082456
CON(C)C(=O)c1cc(Cl)ccc1,HY-W082480
CON(C)C(=O)c1ccc(Cl)cc1,HY-W082481
[O-]C(=O)c(c1)n(C)c(c12)cc(cc2)OC,HY-W082640
CCCn(n1)ccc1N,HY-W083604
c1cc(F)ccc1CN2CCC[NH2+]CC2,HY-W083780
c1cc(F)ccc1C[N@H+]2CCCNCC2,HY-W083780
c1cc(F)ccc1C[N@@H+]2CCCNCC2,HY-W083780
CCN1CCC[NH2+]CC1,HY-W083815
CC(C)C(=O)N1CC[NH2+]CC1,HY-W083863
C1C[NH2+]CCN1C(=O)C2CCCCC2,HY-W083866
COc(cc1)ccc1-c2ccn[nH]2,HY-W085942
COc(cc1)ccc1-c2cc[nH]n2,HY-W085942
[nH]1nccc1-c2ccc(Br)cc2,HY-W085949
n1[nH]ccc1-c2ccc(Br)cc2,HY-W085949
Cc1cc(ccc1)-c2ccn[nH]2,HY-W085960
Cc1cc(ccc1)-c2cc[nH]n2,HY-W085960
[nH]1nccc1-c2ccc(Cl)cc2,HY-W085962
n1[nH]ccc1-c2ccc(Cl)cc2,HY-W085962
c1cc(C)cc(c12)oc(=S)[nH]2,HY-W086044
c1cc(C)cc(c12)oc(n2)[S-],HY-W086044
C[Si](C)(C)C#Cc1c(C=O)cccc1,HY-W086074
c1cccc(c12)NCCCN2,HY-W086186
CC[C@H]1C(=O)Nc(c12)ccc(Br)c2,HY-W086237
CC[C@@H]1C(=O)Nc(c12)ccc(Br)c2,HY-W086237
[O-]C(=O)c1ccc(nc1)N2CCCCC2,HY-W086453
[O-]C(=O)c1ccc([nH+]c1)N2CCCCC2,HY-W086453
C[C@]12C(C)(C)C(=C(C1=O)O)CC2,HY-W086630
C[C@@]12C(C)(C)C(=C(C1=O)O)CC2,HY-W086630
[nH]1c(=S)[nH]c(c12)ccc(c2)N,HY-W086743
n1c([S-])[nH]c(c12)cc(N)cc2,HY-W086743
[O-]C(=O)Cc(c1)ccc(c12)cc(cc2)OC,HY-W086896
N#Cc1c(F)c(C(F)(F)F)ccc1,HY-W086984
c1cccc(c1N)N2CCOCC2,HY-W086985
CC(=O)Nc(c1C(F)(F)F)cccc1,HY-W086986
CC1=CC(=O)CCC1,HY-W086991
[NH3+]Cc1cc(F)c(F)cc1,HY-W086999
[NH3+]CCOc1cc(F)ccc1,HY-W087001
Fc1c(F)cc(S(=O)(=O)Cl)cc1F,HY-W087003
CC(=O)Nc(c(O)cc1)cc1C,HY-W087007
O=Cc1ccc(o1)Cl,HY-W087013
CSc1nccs1,HY-W087018
O=Cc1ccc(cc1)-c(cc2)ccc2C=O,HY-W087025
COc(c1)c(Br)cc(c12)CCC2=O,HY-W087032
Clc1cc(C(F)(F)F)cc(N)c1N,HY-W087037
NC(=S)Nc(cc1)ccc1C,HY-W087038
N#CCOc1cc(Cl)ccc1,HY-W087039
N#CCOc1c(Br)cccc1,HY-W087041
CC(=N1)O[C@@H](C)CC1(C)C,HY-W087044
CC(=N1)O[C@H](C)CC1(C)C,HY-W087044
CC1(C)C=CC(=O)CC1,HY-W087046
OCCc1c(C)cc(C)cc1C,HY-W087064
CC(=O)Nc1ncc(s1)Cl,HY-W087067
C/C([O-])=N/c1ncc(s1)Cl,HY-W087067
C[C@@H]([NH3+])c1cc(F)cc(Cl)c1,HY-W087086
N#CC[Si](C)(C)C,HY-W087093
CCn1c[nH+]cc1CO,HY-W087111
CCn1cncc1CO,HY-W087111
Nc1c(F)c(F)c(Br)c(F)c1F,HY-W087130
c1n[nH]c(c12)c(I)nc(Cl)c2,HY-W087135
C[C@H]([NH3+])c1cc(F)cc(Cl)c1,HY-W087146
c1cc(C)cc(c12)oc(n2)Cl,HY-W087173
COc1ncc(s1)I,HY-W087204
CCOC(=O)C(=O)c1cc(F)cc(F)c1,HY-W087205
[NH3+]Cc1ccc(cc1)CN2CCOCC2,HY-W087367
[NH3+]Cc1ccc(cc1)C[NH+]2CCOCC2,HY-W087367
FC(F)(F)c(c1)cnc(c12)CC[NH2+]C2,HY-W087377
CC(C)(O)c1ccc(N)nc1,HY-W087382
C#CCCCC(=O)OC,HY-W087388
COC(=O)c1c(OC)cc(Cl)cc1,HY-W087390
NC(=O)c1c(OC)cccc1F,HY-W087417
CSc1c(N)nccc1,HY-W087473
COC(=O)c1c(OC)cc(I)cc1,HY-W087501
CC(C)(O)c1cc(N)cc[nH+]1,HY-W087503
CC(C)(O)c1cc(N)ccn1,HY-W087503
CC(C)(C)OC(=O)N[C@H](C(F)(F)F)CO,HY-W087514
Ic1n[nH]c(c12)cc(Cl)nc2,HY-W087532
N#CC[C@@H](C)[NH3+],HY-W087571
Fc1c(Br)c(F)ccc1N,HY-W087588
N#C/C=C/c1cc(C)c(O)c(C)c1,HY-W087601
c1cccc(c12)cnc(c2Br)N,HY-W087603
Cc1c(Br)cc(N)nc1,HY-W087606
CC1(C)C(C)(C)OB(O1)c2ccc(C#C)cc2,HY-W087613
O=Cc(n1)ccc(c12)cccc2OC,HY-W087620
OC[C@@H](O1)COc(c12)cccc2,HY-W087628
OC[C@H](O1)COc(c12)cccc2,HY-W087628A
c1ncn(c12)cccc2Br,HY-W087634
OB(O)c1c(C=O)ccc(C(F)(F)F)c1,HY-W087654
CC(C)(C)OC(=O)c1cc(F)c(C=O)c(F)c1,HY-W087689
Cc1c(N)c(C)nc(Br)c1,HY-W087692
c1ccnc(c12)ccc(F)c2N,HY-W087711
Clc1cc(C)cc(F)c1[N+]([O-])=O,HY-W087738
N1CCOc(c12)ncc(Br)c2,HY-W087794
[O-]C(=O)c1c(F)ccc(n1)Br,HY-W087798
COC(=O)c1cc(C[NH3+])cc(Br)c1,HY-W087800
OB(O)c1c(OC)ccc(c1)C(C)C,HY-W087802
[O-]C(=O)c1cc(cc(n1)Br)OC,HY-W087811
CC(C)(C)OC(=O)N(CC)CCO,HY-W087817
O=Cc1c(Br)nc(Cl)cc1,HY-W087819
Clc1cncc(c12)cccc2N,HY-W087820
CC(C)(C)OC(=O)N(C)CC[NH3+],HY-W087823
N#Cc1c(Br)cnc(C(F)(F)F)c1,HY-W087829
CCOC(=O)[C@H]1CC[C@H](C[NH3+])CC1,HY-W087838
C1CC12CNC(=O)CO2,HY-W087839
CC1(C)C(C)(C)OB(O1)c2cc(C)nc(Cl)c2,HY-W087841
C1CC1[C@H]2CC[NH2+]C2,HY-W087858
C1CC1[C@@H]2CC[NH2+]C2,HY-W087858
NC(=S)Nc1cc(Cl)cc(Cl)c1,HY-W087888
c1cccc(c1C#N)OC2CC[NH2+]CC2,HY-W087890
N#Cc1c(C(F)(F)F)ccc(C)c1,HY-W087898
CC(=O)c1c(C)c[nH]c1C,HY-W087915
CCN(CC)C(=O)c1c(O)cccc1,HY-W087916
c1cnccc1CCc2ccncc2,HY-W087917
OCc1ccc(o1)C,HY-W087919
OCc1cc(CO)ccc1,HY-W087925
[O-]C(=O)COc(c1)ccc(Cl)c1Cl,HY-W087926
Clc1c(Cl)cnn(c1=O)-c2ccccc2,HY-W087934
C[C@@H](Cl)C[NH+](C)C,HY-W087939
C[C@H](Cl)C[NH+](C)C,HY-W087939
COc(c1)c(OC)cc(c12)CCCC2=O,HY-W087945
C[C@@H](O)CC,HY-W087952
CC1=NCCO1,HY-W087958
CC(C)(C)[N+]([O-])=O,HY-W087959
CCC([NH3+])CC,HY-W087960
[O-]P(=O)(O)c1ccccc1,HY-W087962
[O-]P([O-])(=O)c1ccccc1,HY-W087962
[NH3+]C[C@H]1CC[C@@H](C[NH3+])CC1,HY-W087970
[NH3+]C[C@H]1CC[C@H](C[NH3+])CC1,HY-W087970
[NH3+]Cc1c(F)c(F)c(C)cc1,HY-W087971
FC(F)(F)c1c(F)ccc(c1)C[NH3+],HY-W087972
[NH3+]CCOc1c(F)cccc1,HY-W087973
[O-]C(=O)[C@H](Br)c1c(Cl)cccc1,HY-W087976
[O-]C(=O)[C@@H](Br)c1c(Cl)cccc1,HY-W087976
C[Si](C)(C)C#CC(=O)OC,HY-W087982
CCC(O)CC,HY-W087988
CC(C)(C)C(=O)OCC,HY-W087990
c12c3cccc1CCCN2CCC3,HY-W087992
COc(cc1)c(OC(F)(F)F)cc1C=O,HY-W087999
C\C=C\[C@H](O)C1CCCCC1,HY-W088002
C\C=C\[C@@H](O)C1CCCCC1,HY-W088002
ClCCc1ccc(F)cc1,HY-W088003
OCc1c(C)cc(C)cc1,HY-W088008
NC(=O)c1cc(Cl)c(Cl)cc1,HY-W088009
c1ccccc1C[NH2+][C@H]2[C@H](O)CCCC2,HY-W088015
c1cc[n+](CC)c(c12)cccc2,HY-W088024
OCc1c(F)c(Cl)ccc1F,HY-W088027
[O-]C(=O)/C=C/c1c(Cl)cc(F)cc1,HY-W088028
[O-]c1c(F)cc(Br)cc1Cl,HY-W088033
O=S1(=O)CCOCC1,HY-W088034
[NH3+][C@H]1[C@H](O)CCCC1,HY-W088043
[NH3+][C@H]1[C@@H](O)CCCC1,HY-W088043
[NH3+][C@@H]1[C@H](O)CCCC1,HY-W088043
[NH3+][C@@H]1[C@@H](O)CCCC1,HY-W088043
COC(=O)c1cc(F)cc(F)c1,HY-W088052
c1cccc[n+]1N,HY-W088086
CC(C)[C@@H](O)C[NH3+],HY-W088087
CC(C)[C@H](O)C[NH3+],HY-W088087
[NH3+]Cc1c(F)cc(Br)cc1F,HY-W088091
c1cc(C([O-])=O)cc(c12)nccc2Cl,HY-W088093
C#Cc1ccc(cc1)OCC,HY-W088102
[O-]C(=O)Cc1c[nH]c(c12)ccc(C)c2,HY-W088104
CC(C)(C)NO,HY-W088106
CC(C)(C)[NH2+][O-],HY-W088106
CC1(C)C(C)(C)OB(O1)c2ccc(cc2)SC,HY-W088111
Cc1c(O)ccc(I)c1,HY-W088113
N#Cc1c(N)ccc(I)c1,HY-W088114
[O-]C(=O)COc1ccc(Br)cc1,HY-W088119
O=Cc1c([O-])ccc(C)[nH+]1,HY-W088123
O=Cc1c([O-])ccc(n1)C,HY-W088123
Cc1c(F)ccc(c1)S(=O)(=O)C,HY-W088124
OCc(c1)ccc(c12)[nH]cn2,HY-W088126
c1cc(CO)cc(c12)[nH]cn2,HY-W088126
CCOC(=O)C1=C(N)CCCC1,HY-W088127
[O-]C(=O)c1c(C)cc(I)cc1,HY-W088129
c1cc(CO)cc(c12)n(C)cc2,HY-W088132
n1c(Cl)sc(c12)COCC2,HY-W088134
C[C@@H]([NH3+])c1ccc(Br)cn1,HY-W088142
C[C@H]([NH3+])c1ccc(Br)cn1,HY-W088142
CC1(C)C(C)(C)OB(O1)c2cc(F)ccc2,HY-W088143
COC(=O)Cc1ccc(cc1)OC,HY-W088145
CCOC(=O)c1c(C)n[nH]c1C,HY-W088149
Cc1cccc(c12)CCCN2,HY-W088150
c1ccccc1CN(C2=O)C(=O)c(c23)nccc3,HY-W088154
N#Cc1c(F)c(Cl)c(F)cc1,HY-W088155
N#CCc1cc(O)ccc1,HY-W088157
CC(=O)N(CC1)c(c12)ccc(C([O-])=O)c2,HY-W088162
FC(F)(F)C(=O)c1ccc(O)cc1,HY-W088163
COCc1cc(N)ccc1,HY-W088168
N#Cc1c(Br)c(OC)ccc1,HY-W088176
CN(C)S(=O)(=O)c1ccccc1,HY-W088178
c1cc(C#N)cc(c12)NC(=O)C2,HY-W088179
COC(=O)c1cc(C=O)cc(Br)c1,HY-W088183
OCC#Cc1ccncc1,HY-W088187
CC(=O)Oc(cc1)ccc1C=O,HY-W088192
c1ccccc1C(=NO)c2ccccc2,HY-W088193
[NH3+]CC(=O)NC,HY-W088195
CC1(C)C(C)(C)OB(O1)c2ccc(C[NH3+])cc2,HY-W088196
Nc1c(O)cc(Cl)cc1Br,HY-W088200
c1n[nH]c(c12)cc(Cl)c(c2)N,HY-W088202
CC1(C)COB(OC1)c2ccc(C=O)cc2,HY-W088203
O=Cc(c1)[nH]c(c12)cc(Cl)cc2,HY-W088206
COC(=O)c1ccc(CO)cc1,HY-W088215
FC(F)c1ccc(Br)nc1,HY-W088219
O=C1CCC(S(=O)(=O)Cl)CC1,HY-W088220
CCOC(=O)\C=C(I)\C,HY-W088225
COC(=O)c(c1)ccc(c12)OCC2,HY-W088227
CC(C)(C)OC(=O)c1cc(N)ccc1,HY-W088230
O=Cc1c([O-])c(C=O)cc(C)c1,HY-W088233
O=Cc1c(O)c(C=O)cc(C)c1,HY-W088233
NNC(=O)c1ccc(Br)cc1,HY-W088235
Cc1c(C)[nH+]cc(c1)N,HY-W088243
Cc1c(C)ncc(c1)N,HY-W088243
Cc(c1)ccc(c12)ocn2,HY-W088244
CC(C)(C)OC(=O)c1ccncc1,HY-W088245
CC(C)n(c1)ncc1I,HY-W088250
[O-]C(=O)c(c1)ccc(c12)CCC2,HY-W088253
CC1(C)C(C)(C)OB(O1)c2c(F)cc(C#N)cc2,HY-W088256
CC(C)(C)c(c1)ccc(O)c1C([O-])=O,HY-W088262
OC[C@@H]1COCCO1,HY-W088264
OC[C@H]1COCCO1,HY-W088264
OCc1c(N)ccc(C)c1,HY-W088265
N#Cc1cc(CO)ccn1,HY-W088268
OC/C=C/CO,HY-W088273
N#Cc1cc(S(=O)(=O)Cl)c(C)cc1,HY-W088278
C1CCc(c12)nc(Cl)nc2,HY-W088279
[O-]C(=O)c1c(I)c(C)c(C)cc1,HY-W088282
CC(=O)c1cccc(c12)cccn2,HY-W088290
[H]/N=C(C)\CC(=O)OC(C)C,HY-W088291
c1ncc(Br)cc1N2CCOCC2,HY-W088293
[O-]C(=O)Cc(cc1)ccc1C(C)(C)C,HY-W088294
Cc1c(I)cnc(Br)c1,HY-W088296
COc(c1)ccc(c1F)S(=O)(=O)Cl,HY-W088297
Cc1c(OC)c([N+]([O-])=O)ccc1,HY-W088305
N#Cc1cc(S(=O)(=O)C)ccc1,HY-W088307
OCc1c(N)ccc(F)c1,HY-W088311
O=C1[C@H](C)[NH2+]CCN1,HY-W088312
O=C1[C@H](C)NCCN1,HY-W088312
CNc1ccc(F)cc1,HY-W088316
OC[C@H](C)c1ccccc1,HY-W088317
OC[C@@H](C)c1ccccc1,HY-W088317
NC(=O)CCC,HY-W088319
CNc1c(Br)cccc1,HY-W088323
N#CCc1ccncc1,HY-W088326
CNc1c(F)ccc(c1)[N+]([O-])=O,HY-W088328
[NH3+]C[C@H](O1)COc(c12)cccc2,HY-W088330
[NH3+]C[C@@H](O1)COc(c12)cccc2,HY-W088330
[S-]c1c(Cl)cccc1,HY-W088334
BrCC(=O)CC,HY-W088336
NC(=S)c1cccs1,HY-W088396
NC(=S)NC(=O)c1ccccc1,HY-W088401
NC(=S)\N=C([O-])\c1ccccc1,HY-W088401
O=Cc(c1=O)coc(c12)ccc(Br)c2,HY-W088403
F[B-](F)(F)C[NH2+]C1CCCCC1,HY-W088408
[O-]C(=O)c1cc(F)c(c(F)c1)OC,HY-W088410
CC(=O)c1cc(F)cc(Cl)c1,HY-W088412
Fc1c(F)cc(I)c(F)c1,HY-W088415
OCc1c(C)cc(Cl)cc1,HY-W088416
CCCc1c(O)cccc1O,HY-W088419
[O-]C(=O)Cc(c1C(F)(F)F)cc(Cl)cc1,HY-W088420
FC(F)(F)c1c(Cl)c(CO)ccc1,HY-W088422
c1ccc(Br)cc1B2OCC[NH+](C)CCO2,HY-W088424
COC(=O)CCSC,HY-W088425
C1CCCCC1(C([O-])=O)c2ccccc2,HY-W088427
CC(=O)N(CC1)c(c12)ccc(Br)c2,HY-W088430
Cc1c(Cl)c(N)nc(n1)C,HY-W088434
[O-]C(=O)[C@H]1CC[C@H](CC)CC1,HY-W088435
CC(=O)c1cccn1C,HY-W088436
NC(=O)c(c1)ccc(F)c1C(F)(F)F,HY-W088438
Cc(n1)c(C)nc(c12)ccc(C)c2,HY-W088445
CC(=O)c1cc(Br)c(cc1)NC(=O)C,HY-W088446
c1ccccc1[Si](O)(c2ccccc2)c3ccccc3,HY-W088448
CC(=O)Nc1c(F)cc(F)cc1,HY-W088450
[O-]C(=O)C/C=C/C,HY-W088501
COC(=O)C(=O)c1ccc(F)cc1,HY-W088505
NC(=O)c1c(Cl)nc(Cl)c(Cl)c1,HY-W088508
[C@@H]12CC[C@@H](C[NH2+]C1)N2C(=O)OCc3ccccc3,HY-W088526
C1CC1(N)c2ccc(Br)cc2,HY-W088528
C1CC1([NH3+])c2ccc(Br)cc2,HY-W088528
OB(O)c1c(F)c(OC)c(Cl)cc1,HY-W088530
CC(C)(O)c1cccc(n1)CO,HY-W088534
Cc1nc(C)nc(n1)C,HY-W088545
c1cc(F)cc(c12)cccc2O,HY-W088547
c1c(N)ccc(c12)ccc(c2)N,HY-W088555
[O-]C(=O)c(c1)sc(c12)c(F)ccc2,HY-W088561
OC[C@@H]1[C@@H]([C@@H]12)C[NH2+]C2,HY-W088584
OC[C@@H]1[C@H]([C@H]12)C[NH2+]C2,HY-W088584
C1CCC1([NH3+])c2cc(Br)ccc2,HY-W088609
Brc1c[nH]c(c12)nccc2F,HY-W088610
c1cc(N)cc(c12)ccc(c2)N,HY-W088616
CC1(C)C(C)(C)OB(O1)c2ccc(cc2)\C=C\C([O-])=O,HY-W088635
[O-]C(=O)c1ccnn1-c2ccccc2,HY-W088642
F[B-](F)(F)/C(C)=C/C,HY-W088664
OC[C@@H](O1)C[NH2+]CC1(C)C,HY-W088720
OC[C@H](O1)C[NH2+]CC1(C)C,HY-W088720A
COC(=O)[C@H]1C[C@H](O)CCC1,HY-W088721
COC(=O)[C@@H]1C[C@H](O)CCC1,HY-W088721
COC(=O)[C@H]1C[C@@H](O)CCC1,HY-W088721
COC(=O)[C@@H]1C[C@@H](O)CCC1,HY-W088721
n1cc(=O)[nH]c(c12)cccc2Cl,HY-W088722
n1cc([O-])nc(c12)cccc2Cl,HY-W088722
NC(=O)c(c1)ncc(c12)cccc2,HY-W088723
O=Cc(n1)cn(c12)cccc2Cl,HY-W088724
O=Cc(n1)cn(c12)ccc(Cl)c2,HY-W088725
Cc(c1)ncc(c12)cccc2[N+]([O-])=O,HY-W088726
COC(=O)c1ccc(cc1)C2CC2,HY-W088727
[O-]C(=O)c1c(NC)ccc(Br)c1,HY-W088728
OCc1ccc(cc1)C2CC2,HY-W088731
O=Cc1c(I)c(OC)c(cc1)OC,HY-W088733
CC(C)(C)OC(=O)c1cc(Br)ccn1,HY-W088734
COC(=O)c1c(C)cc(N)c(Cl)c1,HY-W088737
CC(C)(C)OC(=O)c1c(Cl)nccc1,HY-W088738
N1CCOc(c12)cc(F)cc2,HY-W088740
CC(C)(C)OC(=O)c1cc(Br)cnc1,HY-W088741
CC(C)(C)OC(=O)c1cc(Br)ncc1,HY-W088743
CC(C)(C)OC(=O)c1ccc(Cl)nc1,HY-W088748
OB(O)c1c(OC)cc(Br)cc1,HY-W088760
C1CC[C@H]([NH3+])c(c12)cccc2Br,HY-W088787
N#CCc1c(C)cc(F)cc1,HY-W088825
CCCC[N+]1(C)CCCC1,HY-W088862
FC(F)(F)[C@H](C)O,HY-W088864
CC(C)(C)OC(=O)N(CC1)[C@H](CC)CC1=O,HY-W088870
CC(C)(C)OC(=O)N(CC1)[C@@H](CC)CC1=O,HY-W088870
[O-]C(=O)[C@H](C)CC,HY-W088872
c1cc(Br)cc(NC2=O)c1C23CCOCC3,HY-W088907
CN(C)C(=O)c1ccc(Br)cc1,HY-W088913
C=Cc1ccc(CO)cc1,HY-W088918
O=Cc1c(OC)cc(Br)cn1,HY-W088939
COC(=O)c1c(N)cc(Br)c(F)c1,HY-W088962
[O-]C(=O)c1c(Br)cnc(F)c1,HY-W088968
CNc1c([N+]([O-])=O)ccc(F)c1,HY-W088983
c1[nH]nc(c12)c(N)c(F)cc2,HY-W089049
